messageId,timestamp,author,authorChannelId,isChatOwner,isChatSponsor,isVerified,message
LCC.EhwKGkNLSGZvZmFRMW84REZUc0gxZ0FkTlp3VVV3,2025-09-14 01:13:58.418227+00:00,Maxence Bajoc,UCFme9T_vImW6VZtZF1TWQ2w,False,False,False,Sociedad battu à domicile 👌
LCC.EhwKGkNPeXByX2FRMW84REZRY0wxZ0FkbFBncWZR,2025-09-14 01:13:58.639424+00:00,Ariside Ksb,UCg6z8BErRlO9HW4IMC87FnA,False,False,False,GGGGGGGGGGGGGGGGGGGGGGGGGGG
LCC.EhwKGkNLcUMwX2FRMW84REZiRUgxZ0FkZnAwaGVB,2025-09-14 01:13:59.225210+00:00,___.xaxtxex.___,UC9AE6XQkUTtkF9bAaHlm6AA,False,False,False,OUIN OUIN OUIN
LCC.EhwKGkNLYVcyZmFRMW84REZUc0gxZ0FkTlp3VVV3,2025-09-14 01:13:59.324708+00:00,Nazim Hadjslimane,UCpmw2tPJ1MiR0nX84Q9399g,False,False,False,Nul Madrid
LCC.EhwKGkNQVHg2dmFRMW84REZYZ3YxZ0FkYlg0NmF3,2025-09-14 01:13:59.615750+00:00,@ismalfou,UCHOc-WQZ2Ux-hCPgihhL0VA,False,False,False,Vamos
LCC.EhwKGkNKanVfX2FRMW84REZhUFJsQWtkaHd3M01n,2025-09-14 01:13:59.957849+00:00,drewzy,UCxhdGV2AAEhO4zYsJLMJBJA,False,False,False,Vamos
LCC.EhwKGkNKQ3VrZmVRMW84REZRVUsxZ0FkUjFzSkZ3,2025-09-14 01:14:00.246175+00:00,Ariside Ksb,UCg6z8BErRlO9HW4IMC87FnA,False,False,False,GGGGGGGGGG
LCC.EhwKGkNOQy1rX2VRMW84REZmVUkxZ0FkQ3BNZ3pn,2025-09-14 01:14:00.281786+00:00,Aristide Menghat ,UCVFvDwuh_vb5VD1tkFSvwvA,False,False,False,Villa
LCC.EhwKGkNOZTZ0dmVRMW84REZkVUoxZ0FkNmhRdnFB,2025-09-14 01:14:00.852853+00:00,Ariside Ksb,UCg6z8BErRlO9HW4IMC87FnA,False,False,False,G
LCC.EhwKGkNLMnV6X2VRMW84REZkVUoxZ0FkNmhRdnFB,2025-09-14 01:14:01.263467+00:00,Verite noire ,UCR3y4ZXP8Ren9CVnZvDYUwA,False,False,False,Yessssssssssss
LCC.EhwKGkNOV082dmVRMW84REZRY0wxZ0FkbFBncWZR,2025-09-14 01:14:01.699632+00:00,Ariside Ksb,UCg6z8BErRlO9HW4IMC87FnA,False,False,False,G
LCC.EhwKGkNOclk3dmVRMW84REZiRUgxZ0FkZnAwaGVB,2025-09-14 01:14:01.775642+00:00,OWEE Léo,UCgMhMaIRLjU05DrJmLwacaQ,False,False,False,YYEEEEESSSSSSSS
LCC.EhwKGkNNWE44ZmVRMW84REZjSXQxZ0FkLTRNRVBR,2025-09-14 01:14:01.821837+00:00,Valentin,UC8UXuxg1cj2TkhL5di66lvg,False,False,False,vamos
LCC.EhwKGkNQdk1sZmlRMW84REZmVUkxZ0FkQ3BNZ3pn,2025-09-14 01:14:02.411156+00:00,Yves Manao,UCu_3z0zZ8XEgzoaWA4jfgAQ,False,False,False,HALA MADRID A VIEEE
LCC.EhwKGkNNN1h3ZmlRMW84REZTVUYxZ0FkM1dnN1NR,2025-09-14 01:14:03.144808+00:00,Mickels Segnou,UCEkvmocLmktOjrMttkOkilw,False,False,False,:body-blue-raised-arms:
LCC.EhwKGkNLdTd4ZmlRMW84REZXazZzd0FkTnJJbGtn,2025-09-14 01:14:03.196816+00:00,christlove marcelin,UCfCZ1PQuFQ620qU8KzGI4FA,False,False,False,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 les carrots sont bien cuit
LCC.EhwKGkNKUG15UGlRMW84REZRRUgxZ0FkLU5NUHp3,2025-09-14 01:14:03.250667+00:00,Ariside Ksb,UCg6z8BErRlO9HW4IMC87FnA,False,False,False,GGGGGGGGGGG
LCC.EhwKGkNNUy00dmlRMW84REZVRUsxZ0FkX01RYlNR,2025-09-14 01:14:03.671437+00:00,GAMER FC goat,UC1njCKhrYGJGT88iB7EBpog,False,False,False,bye bye bye barcelone
LCC.EhwKGkNPTFk1ZmlRMW84REZSNEsxZ0FkR0I4VW13,2025-09-14 01:14:03.726340+00:00,Antoine Litvak,UCoWHhpBEnLHUjujHlCtex0w,False,False,False,voila
LCC.EhwKGkNLajI2ZmlRMW84REZkd0kxZ0FkY19BNWZn,2025-09-14 01:14:03.794841+00:00,Le s44,UCPIax7Kp1V_jyfyH_-8WwLw,False,False,False,hala Madrid
LCC.EhwKGkNNejQ3dmlRMW84REZTVUYxZ0FkM1dnN1NR,2025-09-14 01:14:03.875179+00:00,YOSSEFSTARS 7,UCiKSHw9-9gOoEWxKfMxflww,False,False,False,enfin
LCC.EhwKGkNNeVc5UGlRMW84REZYZ3YxZ0FkYlg0NmF3,2025-09-14 01:14:03.961435+00:00,Moulax45,UCEzr_DnlG-0MMSrg-e8Ym9w,False,False,False,gg madrid
LCC.EhwKGkNKZkM5dmlRMW84REZha2lMd2dkZXkwaGxn,2025-09-14 01:14:04.006634+00:00,Jephte Mukau,UCZAzzqcichLNbUzVbljGtmg,False,False,False,Vammoss
LCC.EhwKGkNOMjdnX21RMW84REZRVUsxZ0FkUjFzSkZ3,2025-09-14 01:14:04.212899+00:00,Ibrahima Boye,UCcB_8C1MFnFc5O_kNuDflBA,False,False,False,suiiiiiiiiiiiiiiiiiiiiiiiiiiii💪💪💪💪💪
LCC.EhwKGkNPNnNxX21RMW84REZSNEsxZ0FkR0I4VW13,2025-09-14 01:14:04.864868+00:00,Ariside Ksb,UCg6z8BErRlO9HW4IMC87FnA,False,False,False,GGGGGGGGG
LCC.EhwKGkNJS193UG1RMW84REZkd0kxZ0FkY19BNWZn,2025-09-14 01:14:05.214795+00:00,Benjamin,UCFH17HwNEzwtkVvCp3YJm6Q,False,False,False,:face-pink-tears::face-pink-tears::face-pink-tears::face-pink-tears::text-green-game-over::text-green-game-over::text-green-game-over::face-blue-smiling::face-blue-smiling::face-purple-crying::face-purple-smiling-fangs::face-purple-smiling-fangs::face-purple-smiling-fangs::face-purple-smiling-fangs::face-purple-smiling-fangs::face-purple-smiling-tears::face-purple-smiling-tears::body-blue-raised-arms:
LCC.EhwKGkNOQ0V4X21RMW84REZjSXQxZ0FkLTRNRVBR,2025-09-14 01:14:05.320227+00:00,𝑺𝒆𝒚𝒍𝒐𝒙ツ,UCHyZnvV1Gp4vg-b1IVMDJ8A,False,False,False,Vardrid
LCC.EhwKGkNLeWt4X21RMW84REZSNEsxZ0FkR0I4VW13,2025-09-14 01:14:05.323529+00:00,Grâce Apougha,UC9BG1m4W3GZ_DRDnuFRIdWw,False,False,False,:washhands::washhands::washhands::washhands:
LCC.EhwKGkNQZnI4UG1RMW84REZhb0sxZ0FkLVE4NWR3,2025-09-14 01:14:06.003238+00:00,Ariside Ksb,UCg6z8BErRlO9HW4IMC87FnA,False,False,False,GGGGGGGGG
LCC.EhwKGkNPRFg5X21RMW84REZUc0gxZ0FkTlp3VVV3,2025-09-14 01:14:06.118248+00:00,apex,UCLCCZNzEN8wgwTA3LAup3eQ,False,False,False,hala madri_d
LCC.EhwKGkNKYWctUG1RMW84REZYZ3YxZ0FkYlg0NmF3,2025-09-14 01:14:06.125643+00:00,Zougoulou,UCCV_nErGmVw6O39hETYbt5g,False,False,False,bravo le real
LCC.EhwKGkNOUDhrX3FRMW84REZSNEsxZ0FkR0I4VW13,2025-09-14 01:14:06.579465+00:00,Les tueurs 10,UCdxlfCRXYsTm1BExvpRysog,False,False,False,hala Madrid
LCC.EhwKGkNJX0xsZnFRMW84REZlb0wxZ0FkNkJzeTRR,2025-09-14 01:14:06.606686+00:00,Yann,UCPo58vwxzAwKB28oDRxyfiA,False,False,False,hala madrid
LCC.EhwKGkNObndvZnFRMW84REZjY0sxZ0FkcFUwaG5n,2025-09-14 01:14:06.808255+00:00,𝐘𝐎𝐔𝐗𝐈𝐄𝐃𝐈𝐓𝐙,UC3-N9UOMjRRu8uJnv-7lQLw,False,False,False,Vamos 🤍🤍
LCC.EhwKGkNKXzhxZnFRMW84REZRUXYxZ0Fkay1FcWJR,2025-09-14 01:14:06.940293+00:00,Ariside Ksb,UCg6z8BErRlO9HW4IMC87FnA,False,False,False,GGGGGGGG
LCC.EhwKGkNMU0dxX3FRMW84REZRRUgxZ0FkLU5NUHp3,2025-09-14 01:14:06.957433+00:00,Simon,UCOGuZY0fT4ITAkQTonWq_Nw,False,False,False,HALA MADRIDDDDDDDD
LCC.EhwKGkNPN0x1UHFRMW84REZVRUsxZ0FkX01RYlNR,2025-09-14 01:14:07.184468+00:00,Debora Blucktor,UCrgZ6WTgN2BKhseUeerEFJA,False,False,False,:elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough:
LCC.EhwKGkNNVEl2UHFRMW84REZiRUgxZ0FkZnAwaGVB,2025-09-14 01:14:07.248773+00:00,Nacir Dz,UCC76hE2DpWn9S_gTejiBREQ,False,False,False,Pleurez les varcelonaise
LCC.EhwKGkNKYWZ4X3FRMW84REZiTUgxZ0Fkc1pZQnVB,2025-09-14 01:14:07.419413+00:00,Mariam Déme,UCd5bqO10ZUa5l_aUDPNqp5w,False,False,False,Cc Yanis selon vous qui va remporter la Ligua et la LDC?😥😥
LCC.EhwKGkNNS0kzZnFRMW84REZmVUkxZ0FkQ3BNZ3pn,2025-09-14 01:14:07.776986+00:00,Mountari William,UCVbQXTs0FKfMEymS0jsWKyQ,False,False,False,hala Madrid 🥰🖤🤍🤍🤍🖤🤍🖤🖤🤍🖤🤍🖤🖤🖤🤍🖤🖤🖤🤍🖤🖤🖤
LCC.EhwKGkNKQ042dnFRMW84REZUYTZyZ1VkNjF3NWJn,2025-09-14 01:14:07.990584+00:00,rissan,UCskCyRCo4JSc4CpMK4ymewQ,False,False,False,hala Madrid
LCC.EhwKGkNKcXI2X3FRMW84REZlb1gxZ0FkRUJJMVVR,2025-09-14 01:14:08.012636+00:00,Christ - Nolan,UCO8TBFZBYEp2T-zCPix-_gg,False,False,False,madridaaaaaaaa
LCC.EhwKGkNPbUg3X3FRMW84REZmVUoxZ0FkdEU4N3RB,2025-09-14 01:14:08.071808+00:00,Así gana RMD ⚪,UC4v5o_Q9_9G_nzGnNVvw4QQ,False,False,False,VAMOSSSS 🤍 🤍 🤍 🤍 🤍 🤍 🤍
LCC.EhwKGkNLM0gtdnFRMW84REZmVUoxZ0FkdEU4N3RB,2025-09-14 01:14:08.262482+00:00,Z3D,UC4T6wbevkOeEGYrqO688jyA,False,False,False,vamos
LCC.EhwKGkNMU2NnX3VRMW84REZSNEsxZ0FkR0I4VW13,2025-09-14 01:14:08.402262+00:00,Valentin,UC8UXuxg1cj2TkhL5di66lvg,False,False,False,yes
LCC.EhwKGkNKSFFoUHVRMW84REZYZ0gxZ0FkcEpBQUdB,2025-09-14 01:14:08.425515+00:00,Yves Manao,UCu_3z0zZ8XEgzoaWA4jfgAQ,False,False,False,VAAAMMMOOOOOOSSS
LCC.EhwKGkNNZmhtUHVRMW84REZYZ0gxZ0FkcEpBQUdB,2025-09-14 01:14:08.756604+00:00,Chancia ice,UC4hAIQUpCyACsGN8GkPAg5Q,False,False,False,🔥🔥🔥🔥🔥🔥
LCC.EhwKGkNKZkgwZnVRMW84REZYZ3YxZ0FkYlg0NmF3,2025-09-14 01:14:09.685968+00:00,Ariside Ksb,UCg6z8BErRlO9HW4IMC87FnA,False,False,False,ggggggg
LCC.EhwKGkNMZnYwZnVRMW84REZSNEsxZ0FkR0I4VW13,2025-09-14 01:14:09.691287+00:00,Amina,UCzdOidOXzppJnwBk-4s16RQ,False,False,False,crying varcelona fans
LCC.EhwKGkNJNjMxUHVRMW84REZRUXYxZ0Fkay1FcWJR,2025-09-14 01:14:09.733870+00:00,Mouhamed Niang ,UCoMbsokeDXS11RKSeRjPXsg,False,False,False,c'est fini
LCC.EhwKGkNLYTc3ZnVRMW84REZjSXQxZ0FkLTRNRVBR,2025-09-14 01:14:10.144811+00:00,Emmanuel Gbahi,UC8i4JwFgYtmNgXpOOwqfJMw,False,False,False,:face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails::face-orange-frowning::face-orange-frowning::face-orange-frowning::face-orange-frowning::face-orange-frowning:
LCC.EhwKGkNKcjVnUHlRMW84REZjSXQxZ0FkLTRNRVBR,2025-09-14 01:14:10.462875+00:00,GoAt🐐👑,UCLsAUfbLMcMfsnS0BbdlHdw,False,False,False,vamooos:face-green-smiling::face-green-smiling:
LCC.EhwKGkNQdWJtdnlRMW84REZkVUoxZ0FkNmhRdnFB,2025-09-14 01:14:10.876281+00:00,apex,UCLCCZNzEN8wgwTA3LAup3eQ,False,False,False,hala madrid
LCC.EhwKGkNON3B2UHlRMW84REZYZ0gxZ0FkcEpBQUdB,2025-09-14 01:14:11.447604+00:00,bublle,UC6hyVh2kRH5dfoUC76O4Vsg,False,False,False,yessssssssssss
LCC.EhwKGkNPWHB3ZnlRMW84REZUc0gxZ0FkTlp3VVV3,2025-09-14 01:14:11.530909+00:00,XV,UCaQKgODwASLT91vocr0KF0w,False,False,False,CCCHHHIIIIAAAAAALLLLEEEERRRRRR 🫵🫵🫵🫵😂😂🫵🫵🫵🫵😂😂😂🫵
LCC.EhwKGkNKLVR5dnlRMW84REZSNEsxZ0FkR0I4VW13,2025-09-14 01:14:11.665249+00:00,Le MERCH,UCG3_CatXfq-Astt2H9GXeyg,False,False,False,"YANIS LE TITRE DU DEBRIFF CA SERA ""TU NOUS A PAS FAIT CA A PARIS SOLER !"""
LCC.EhwKGkNMV0gwX3lRMW84REZmVUkxZ0FkQ3BNZ3pn,2025-09-14 01:14:11.807260+00:00,Bryan Darshan,UCSRco6LsaqdHcyWMkF2SL0g,False,False,False,Hala Madrid 🤍🇬🇦 chiale varcelonais
LCC.EhwKGkNJZXM5UHlRMW84REZiTUgxZ0Fkc1pZQnVB,2025-09-14 01:14:12.352615+00:00,Ivyx Alf,UCzhRNG1XQsm8_7oN4OHE9Jg,False,False,False,HALA MADRID
LCC.EhwKGkNPejVfdnlRMW84REZjSXQxZ0FkLTRNRVBR,2025-09-14 01:14:12.528943+00:00,Le s44,UCPIax7Kp1V_jyfyH_-8WwLw,False,False,False,hala Madrid
LCC.EhwKGkNPUzVqXzJRMW84REZkd0kxZ0FkY19BNWZn,2025-09-14 01:14:12.796741+00:00,Grâce Apougha,UC9BG1m4W3GZ_DRDnuFRIdWw,False,False,False,🤣🤣🤣🤣🤣
LCC.EhwKGkNPcnBsZjJRMW84REZVRUsxZ0FkX01RYlNR,2025-09-14 01:14:12.901790+00:00,Erwan Xia,UCkukbLVv57ibfSiPSnRDnWQ,False,False,False,0-0 juve inter
LCC.EhwKGkNLMk92ZjJRMW84REZTSXQxZ0FkWUpFR0tn,2025-09-14 01:14:13.546141+00:00,Rkz_zeno,UCDxuZCkxvSY1jB2f1WJ2t2A,False,False,False,vamossssss
LCC.EhwKGkNLWE4zXzJRMW84REZWRUF5d1FkU0ZJRnRn,2025-09-14 01:14:14.110858+00:00,___.xaxtxex.___,UC9AE6XQkUTtkF9bAaHlm6AA,False,False,False,BYE BYE VARCA
LCC.EhwKGkNPQ0c0ZjJRMW84REZiTUgxZ0Fkc1pZQnVB,2025-09-14 01:14:14.137743+00:00,Yann,UCPo58vwxzAwKB28oDRxyfiA,False,False,False,vamosssssssssss
LCC.EhwKGkNNZXI1ZjJRMW84REZkVUoxZ0FkNmhRdnFB,2025-09-14 01:14:14.203668+00:00,Así gana RMD ⚪,UC4v5o_Q9_9G_nzGnNVvw4QQ,False,False,False,VAMOSSSS 🤍 🤍 🤍 🤍 🤍 🤍 🤍 🤍 🤍 🤍
LCC.EhwKGkNMamw3ZjJRMW84REZaOEsxZ0FkSUY4d3RR,2025-09-14 01:14:14.343835+00:00,𝐘𝐎𝐔𝐗𝐈𝐄𝐃𝐈𝐓𝐙,UC3-N9UOMjRRu8uJnv-7lQLw,False,False,False,Hala Madrid y nada más 🤍🤍
LCC.EhwKGkNLQ204djJRMW84REZiRUgxZ0FkZnAwaGVB,2025-09-14 01:14:14.417954+00:00,Ed.2.0,UCK7znV3AFhzP1PR7BSLv9YQ,False,False,False,ouiiiiiiiiiiiiiiiii
LCC.EhwKGkNLbWFnXzZRMW84REZlZlNsQWtkMEdFanlR,2025-09-14 01:14:14.694507+00:00,Angie Vikessy Louisne,UCoL_mBnno72a1vom2SNVeCA,False,False,False,vamooooooossssssssssss
LCC.EhwKGkNJVzJqUDZRMW84REZiQUsxZ0FkN3ljeUR3,2025-09-14 01:14:14.846957+00:00,Ariside Ksb,UCg6z8BErRlO9HW4IMC87FnA,False,False,False,ggggggggggg
LCC.EhwKGkNMemRqUDZRMW84REZkVUoxZ0FkNmhRdnFB,2025-09-14 01:14:14.850683+00:00,Alhassane Ba,UCFn0-a9JkxMdbCfrx1e7F2g,False,False,False,:face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::person-turqouise-waving::person-turqouise-waving::person-turqouise-waving::person-turqouise-waving::face-green-smiling::face-green-smiling::face-green-smiling::face-green-smiling::text-green-game-over::text-green-game-over::text-green-game-over::text-green-game-over:
LCC.EhwKGkNQU3luXzZRMW84REZSNEsxZ0FkR0I4VW13,2025-09-14 01:14:15.157979+00:00,Yves Manao,UCu_3z0zZ8XEgzoaWA4jfgAQ,False,False,False,CHIALEZ VARXA
LCC.EhwKGkNPLS1xXzZRMW84REZlZlNsQWtkMEdFanlR,2025-09-14 01:14:15.370675+00:00,RODRIGUEZ Marie Michel,UCK5fRU44iEg7IVva9tElhUw,False,False,False,gg
LCC.EhwKGkNKVFlyXzZRMW84REZYZ3YxZ0FkYlg0NmF3,2025-09-14 01:14:15.422804+00:00,apex,UCLCCZNzEN8wgwTA3LAup3eQ,False,False,False,hala madrid
LCC.EhwKGkNNZS14UDZRMW84REZlb0wxZ0FkNkJzeTRR,2025-09-14 01:14:15.771240+00:00,The-Patoche,UCay_9tZqmyVHp9C7nHjaeYw,False,False,False,VAMOOOIS
LCC.EhwKGkNPNzgyXzZRMW84REZiTUgxZ0Fkc1pZQnVB,2025-09-14 01:14:16.148010+00:00,bublle,UC6hyVh2kRH5dfoUC76O4Vsg,False,False,False,ouiiiiiiiiiii
LCC.EhwKGkNPYjQ1ZjZRMW84REZkd0kxZ0FkY19BNWZn,2025-09-14 01:14:16.314593+00:00,le h,UCW7n3Ws_RUxhWjwoRBskCnw,False,False,False,yes
LCC.EhwKGkNNS2QtUDZRMW84REZmVUoxZ0FkdEU4N3RB,2025-09-14 01:14:16.611429+00:00,Big_samuel,UCYaaFiWM5T52BjA8zGo9glg,False,False,False,VamossSss
LCC.EhwKGkNLNnJyXy1RMW84REZRY0wxZ0FkbFBncWZR,2025-09-14 01:14:17.513837+00:00,Alexandre Franc,UCY89-ukjt_KBII9NfHqOqew,False,False,False,naaannnn !!!
LCC.EhwKGkNLNnpzZi1RMW84REZjY0sxZ0FkcFUwaG5n,2025-09-14 01:14:17.549350+00:00,YUSTAG,UCsRKjcWQgRoMfYUPHtOK3tQ,False,False,False,Yanis tu peut me faire une pub pour ma chaîne stp
LCC.EhwKGkNQN2J0Zi1RMW84REZRUUoxZ0FkXzFVNlVR,2025-09-14 01:14:17.628215+00:00,A.R.G,UCcCCj_Bv6LdkI6TvM0zbHyw,False,False,False,damani objectif 4/4 😎
LCC.EhwKGkNMZVQtdi1RMW84REZmVUoxZ0FkdEU4N3RB,2025-09-14 01:14:18.739803+00:00,Sy Ibourahima,UC7cpR6fc6G68xyICtybIbCQ,False,False,False,Halla Madrid
LCC.EhwKGkNPZUZnSUNSMW84REZkVUoxZ0FkNmhRdnFB,2025-09-14 01:14:18.835832+00:00,Grâce Apougha,UC9BG1m4W3GZ_DRDnuFRIdWw,False,False,False,😂😂
LCC.EhwKGkNJU2xqWUNSMW84REZRUXYxZ0Fkay1FcWJR,2025-09-14 01:14:19.053910+00:00,Martine EDEME,UCjgdpG0u0-H-G1mmIGKMwUg,False,False,False,HALA MADRID Y NADA MAS
LCC.EhwKGkNPRENzSUNSMW84REZkVUoxZ0FkNmhRdnFB,2025-09-14 01:14:19.638418+00:00,Didier Mbuyu,UCGKV13p2hsOt5M9Vhgus4Jg,False,False,False,halla Madrid 🤍🤍🤍
LCC.EhwKGkNPenp2WUNSMW84REZTVUYxZ0FkM1dnN1NR,2025-09-14 01:14:19.850962+00:00,apex,UCLCCZNzEN8wgwTA3LAup3eQ,False,False,False,hala madrid
LCC.EhwKGkNQZWt3b0NSMW84REZka0l5d1FkV2hzMlNn,2025-09-14 01:14:19.931641+00:00,Ariside Ksb,UCg6z8BErRlO9HW4IMC87FnA,False,False,False,ggggggggggg
LCC.EhwKGkNNU1AwWUNSMW84REZRVUsxZ0FkUjFzSkZ3,2025-09-14 01:14:20.165326+00:00,BLT-Nerlann,UC5gEw5yZXLnNhrqKGXtxTBg,False,False,False,mbappe tropc bouillant
LCC.EhwKGkNQYTAxSUNSMW84REZWYmNsQWtkYVRRWHlR,2025-09-14 01:14:20.219635+00:00,MADRID TV 2.3,UC5dYGS-9hz0BqjU6Rc198zg,False,False,False,😂😂😂😂😂
LCC.EhwKGkNJangxNENSMW84REZYZ0gxZ0FkcEpBQUdB,2025-09-14 01:14:20.275425+00:00,Henri Soro,UCLNKGuXTy_C-lakTMNohPAg,False,False,False,bravo les gars
LCC.EhwKGkNLRHg4WUNSMW84REZTSXQxZ0FkWUpFR0tn,2025-09-14 01:14:20.703191+00:00,immigre madrilène ,UC3AUP6t-4iA90KJeoGPpbPg,False,False,False,bien la défense
LCC.EhwKGkNMMmYtSUNSMW84REZSRU4xZ0FkSThRSDFR,2025-09-14 01:14:20.812844+00:00,Mahamoud Dagnogo,UC1hgowYgWOf6HXRATdZOU2w,False,False,False,"les barcelonais, ouin ouin"
LCC.EhwKGkNMV0ltSUdSMW84REZmVUkxZ0FkQ3BNZ3pn,2025-09-14 01:14:21.327236+00:00,Lewis Nze,UCARYNxzSYvuWDa48sCPD9jQ,False,False,False,"Finalement, ton flash n'était pas le bon(Rires)"
LCC.EhwKGkNLSGRvNEdSMW84REZYZ0gxZ0FkcEpBQUdB,2025-09-14 01:14:21.519453+00:00,Zintsu,UCCyUpHEJ_mPErx8PjBTatuw,False,False,False,gg
LCC.EhwKGkNQcXJ0SUdSMW84REZka0l5d1FkV2hzMlNn,2025-09-14 01:14:21.790044+00:00,Yves Manao,UCu_3z0zZ8XEgzoaWA4jfgAQ,False,False,False,CHIALEZ VARXA
LCC.EhwKGkNNZlo1WUdSMW84REZkVUoxZ0FkNmhRdnFB,2025-09-14 01:14:22.598818+00:00,Ibrahima Boye,UCcB_8C1MFnFc5O_kNuDflBA,False,False,False,hala Madrid ⭐⭐⭐⭐⭐⭐♥️♥️♥️♥️♥️💪💪
LCC.EhwKGkNKcjk4WUdSMW84REZiTUgxZ0Fkc1pZQnVB,2025-09-14 01:14:22.806251+00:00,Wolfy_sliveur 45,UCYvFMkF1Ng76a52GCLBUuQQ,False,True,False,Au moins eux on les empêche pas de partir
LCC.EhwKGkNPLXJfNEdSMW84REZRRUgxZ0FkLU5NUHp3,2025-09-14 01:14:23.018869+00:00,Nader Harbaoui,UC0Zw6IGcMJ7FcFKUnJpO9iA,False,False,False,VAMOOOOOOOOOSSSSSSSS
LCC.EhwKGkNPU0pvWUtSMW84REZRTTlyUVlka0dRQUNn,2025-09-14 01:14:23.570982+00:00,Gayel Frido Allo'o Ondo,UCMdIwdzXqYhCExtZmaE9aKA,False,False,False,Hala Madrid
LCC.EhwKGkNKTzVvb0tSMW84REZVRUsxZ0FkX01RYlNR,2025-09-14 01:14:23.594845+00:00,Lamelo Manclick🇨🇩(le parisien),UChK_ZUzl0_pGEW5M4TP7TBw,False,False,False,les barcolonais on vous entend moins la?
LCC.EhwKGkNQT2l2b0tSMW84REZUc0gxZ0FkTlp3VVV3,2025-09-14 01:14:24.051896+00:00,apex,UCLCCZNzEN8wgwTA3LAup3eQ,False,False,False,hala madrid
LCC.EhwKGkNOeUN4NEtSMW84REZmVUoxZ0FkdEU4N3RB,2025-09-14 01:14:24.193308+00:00,Ivyx Alf,UCzhRNG1XQsm8_7oN4OHE9Jg,False,False,False,Merci aux fans du Barça d'être venu regarder
LCC.EhwKGkNNclJpb09SMW84REZmVUoxZ0FkdEU4N3RB,2025-09-14 01:14:25.303537+00:00,EMMANUELLA ,UC3XtW5cKDffFTPYTT5Sp-0g,False,False,False,pourvue que le barça perde demain
LCC.EhwKGkNNR1FxWU9SMW84REZmVUoxZ0FkdEU4N3RB,2025-09-14 01:14:25.802507+00:00,Malaika,UC72jS3FQGDhkcoI87Zd3-sg,False,False,False,Hala Madrid y Nada mas vamos 💪 👑🤍🤍🤍🤍
LCC.EhwKGkNNN0Zxb09SMW84REZTSXQxZ0FkWUpFR0tn,2025-09-14 01:14:25.824146+00:00,Compte de Sécurité,UC77M7UZpJi88tGzLN16PWaQ,False,False,False,VAMOS
LCC.EhwKGkNLZk1yWU9SMW84REZiQUsxZ0FkN3ljeUR3,2025-09-14 01:14:25.874069+00:00,Ariside Ksb,UCg6z8BErRlO9HW4IMC87FnA,False,False,False,ggggggggggggggggggggggggggggggggg
LCC.EhwKGkNJbUQxb09SMW84REZiQUsxZ0FkN3ljeUR3,2025-09-14 01:14:26.536237+00:00,Chancia ice,UC4hAIQUpCyACsGN8GkPAg5Q,False,False,False,🔥🔥🔥🥰🙌🇬🇦🇬🇦🇬🇦🙌🙌🙌🙌🙌🇬🇦🇬🇦🇬🇦🇬🇦🇬🇦
LCC.EhwKGkNOZVU2SU9SMW84REZkb0YxZ0FkMTRzOUR3,2025-09-14 01:14:26.832824+00:00,Amaury ,UCUtr6dWmsR_zXIkcRbxqaqA,False,False,False,Vamos Hala Madrid 🤍🤍🤍
LCC.EhwKGkNJdTdnb1NSMW84REZiQUsxZ0FkN3ljeUR3,2025-09-14 01:14:27.267572+00:00,Freedom Mbala,UCR5H487ruFNh5tt3HU8d9Sg,False,False,False,hala Madrid
LCC.EhwKGkNQbV9oSVNSMW84REZkVUoxZ0FkNmhRdnFB,2025-09-14 01:14:27.297023+00:00,baba baba,UCsoX1bkhyUvaJ-lb5CTIQ1A,False,False,False,HALA MADRID
LCC.EhwKGkNJZTdoSVNSMW84REZTSXQxZ0FkWUpFR0tn,2025-09-14 01:14:27.297670+00:00,Allah Kevin patient,UC86sTcsPs3OS-pNOI9RG0xw,False,False,False,:finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one::finger-red-number-one:
LCC.EhwKGkNPcjBpb1NSMW84REZRUXYxZ0Fkay1FcWJR,2025-09-14 01:14:27.402631+00:00,yama_soumah,UC6NYuec_zyRjL-RhqmCrezA,False,False,False,BARCELONAIS 🤣🤣🤣🤣🤣🤣🤣
LCC.EhwKGkNJcmJqSVNSMW84REZYZ3YxZ0FkYlg0NmF3,2025-09-14 01:14:27.433488+00:00,apex,UCLCCZNzEN8wgwTA3LAup3eQ,False,False,False,hala madrid
LCC.EhwKGkNKTF9yNFNSMW84REZlb1gxZ0FkRUJJMVVR,2025-09-14 01:14:28.010511+00:00,XV,UCaQKgODwASLT91vocr0KF0w,False,False,False,MARSEILLE ON ARRRIVE
LCC.EhwKGkNPVzh3NFNSMW84REZSNEsxZ0FkR0I4VW13,2025-09-14 01:14:28.341254+00:00,OWEE Léo,UCgMhMaIRLjU05DrJmLwacaQ,False,False,False,ah ouais de fou en vrai
